Country,Year,Max_Temperature,Min_Temperature,Avg_Humidity
India,2018,31.6,23.3,77
India,2018,32.2,23.3,73
India,2018,32.6,23.0,71
India,2018,32.5,23.0,75
India,2018,33.3,23.0,65
India,2018,28.1,24.2,86
India,2018,29.7,22.9,81
India,2018,31.6,24.5,80
India,2018,32.2,24.2,80
India,2018,32.0,23.6,84
India,2018,32.3,23.4,76
India,2018,32.5,23.9,80
India,2018,32.5,24.2,75
India,2018,33.2,23.5,72
India,2018,33.4,22.4,72
India,2018,32.9,23.1,72
India,2018,32.8,22.8,74
India,2018,32.4,22.9,74
India,2018,32.5,22.0,73
India,2018,32.8,22.3,72
India,2018,32.9,22.6,72
India,2018,33.4,22.4,67
India,2018,33.1,21.5,62
India,2018,33.1,21.4,62
India,2018,34.6,20.8,60
India,2018,33.3,22.1,55
India,2018,33.0,22.5,58
India,2018,32.7,22.9,65
India,2018,33.1,21.2,64
India,2018,33.5,21.2,63
India,2018,33.1,20.2,61
India,2018,32.6,21.3,61
India,2018,32.8,21.8,62
India,2018,33.3,23.0,60
India,2018,33.5,21.8,61
India,2018,33.9,22.1,58
India,2018,34.2,22.5,58
India,2018,33.8,20.6,54
India,2018,32.7,20.4,55
India,2018,32.7,19.2,57
India,2018,32.7,19.3,55
India,2018,32.7,18.8,54
India,2018,31.8,19.0,56
India,2018,31.0,18.9,52
India,2018,31.0,19.1,56
India,2018,30.1,20.5,62
India,2018,31.1,21.6,64
India,2018,32.0,21.4,63
India,2018,32.6,21.3,59
India,2018,32.7,22.6,61
India,2018,32.7,23.7,67
India,2018,32.1,23.5,66
India,2018,33.2,22.4,52
India,2018,32.1,19.5,53
India,2018,32.3,18.6,53
India,2018,32.3,18.5,51
India,2018,32.1,17.3,49
India,2018,31.1,17.0,49
India,2018,31.4,16.3,54
India,2018,31.6,16.5,52
India,2018,32.2,16.9,53
India,2018,32.1,17.4,52
India,2018,32.2,17.2,54
India,2018,32.4,17.9,53
India,2018,32.6,20.3,54
India,2018,32.3,20.8,57
India,2018,32.5,20.5,58
India,2018,31.1,18.2,54
India,2018,31.1,17.8,50
India,2018,30.7,18.1,54
India,2018,30.0,17.2,51
India,2018,29.8,15.5,54
India,2018,29.4,16.0,52
India,2018,29.4,15.1,53
India,2018,29.1,15.5,58
India,2018,29.3,16.1,58
India,2018,28.7,16.3,56
India,2018,27.9,16.4,62
India,2018,28.6,15.6,61
India,2018,28.2,15.7,58
India,2018,28.2,17.6,60
India,2018,29.9,16.9,65
India,2018,29.7,19.8,62
India,2018,29.5,19.8,64
India,2018,28.3,19.9,74
India,2018,29.2,20.2,77
India,2018,28.2,19.0,72
India,2018,28.2,16.0,62
India,2018,27.6,17.9,65
India,2018,28.2,17.6,56
India,2018,26.8,17.0,53
India,2018,25.8,15.0,51
India,2018,19.7,16.1,73
India,2018,24.5,13.9,75
India,2018,24.5,12.6,74
India,2018,24.8,12.9,73
India,2018,25.3,12.3,66
India,2018,25.7,11.9,61
India,2018,26.7,12.6,62
India,2018,27.4,12.3,59
India,2018,27.8,13.6,56
India,2018,29.2,15.6,59
India,2018,27.1,15.9,50
India,2018,24.7,12.8,45
India,2018,24.0,9.9,46
India,2018,24.5,10.1,49
India,2018,26.0,10.3,46
India,2019,27.9,10.9,46
India,2019,29.0,11.0,50
India,2019,29.5,12.5,52
India,2019,28.7,12.8,52
India,2019,28.9,12.9,57
India,2019,29.3,15.5,57
India,2019,28.0,17.2,48
India,2019,25.8,13.2,50
India,2019,26.5,11.7,57
India,2019,27.1,12.7,52
India,2019,27.9,12.7,53
India,2019,29.7,14.8,61
India,2019,29.9,17.3,60
India,2019,28.5,18.5,58
India,2019,27.2,15.5,46
India,2019,27.9,13.4,47
India,2019,29.2,12.9,53
India,2019,29.1,14.9,45
India,2019,29.1,15.0,43
India,2019,30.1,13.8,48
India,2019,31.1,14.2,43
India,2019,30.2,17.2,51
India,2019,29.7,17.9,53
India,2019,28.9,17.8,63
India,2019,26.9,17.3,78
India,2019,24.1,17.6,78
India,2019,24.7,15.7,67
India,2019,24.1,13.6,55
India,2019,23.3,11.4,43
India,2019,24.8,9.2,50
India,2019,27.4,9.9,52
India,2019,28.7,12.9,60
India,2019,29.5,15.5,58
India,2019,30.6,14.8,48
India,2019,30.5,15.0,46
India,2019,31.4,14.5,48
India,2019,32.2,16.2,46
India,2019,32.2,20.2,52
India,2019,29.0,18.5,40
India,2019,26.1,13.1,33
India,2019,27.0,12.4,36
India,2019,30.1,13.0,43
India,2019,31.4,15.8,43
India,2019,33.1,17.2,44
India,2019,33.5,17.1,42
India,2019,32.4,21.0,50
India,2019,31.1,19.0,59
India,2019,30.3,18.5,46
India,2019,31.8,16.3,38
India,2019,33.9,18.0,42
India,2019,34.0,20.5,51
India,2019,34.8,22.2,52
India,2019,36.0,23.0,44
India,2019,35.4,23.0,41
India,2019,36.3,21.4,39
India,2019,34.0,20.8,36
India,2019,33.2,18.3,32
India,2019,32.1,18.2,30
India,2019,30.1,18.1,40
India,2019,31.2,18.6,36
India,2019,33.2,19.7,49
India,2019,36.6,23.9,45
India,2019,34.9,20.1,41
India,2019,32.9,22.4,36
India,2019,31.9,20.2,37
India,2019,32.4,19.3,34
India,2019,34.1,19.4,33
India,2019,35.9,19.5,34
India,2019,36.1,20.6,29
India,2019,37.4,21.8,36
India,2019,36.2,24.1,37
India,2019,37.2,25.4,36
India,2019,37.1,23.2,37
India,2019,36.1,24.3,40
India,2019,37.3,23.9,37
India,2019,38.2,24.7,33
India,2019,35.9,23.6,39
India,2019,36.4,23.7,39
India,2019,36.3,24.0,49
India,2019,35.4,21.5,58
India,2019,36.1,24.3,47
India,2019,36.6,24.7,38
India,2019,37.1,22.7,29
India,2019,38.2,23.0,29
India,2019,39.3,24.9,31
India,2019,37.6,24.9,30
India,2019,38.6,23.4,27
India,2019,39.6,23.6,27
India,2019,40.9,24.6,26
India,2019,41.1,26.7,20
India,2019,39.9,25.9,22
India,2019,39.2,25.5,26
India,2019,39.7,25.7,30
India,2019,38.5,25.9,34
India,2019,40.9,26.3,32
India,2019,40.7,25.9,24
India,2019,40.3,25.1,22
India,2019,40.1,26.8,25
India,2019,40.8,27.2,31
India,2019,41.6,26.2,24
India,2019,42.1,26.0,25
India,2019,41.9,27.1,27
India,2019,42.1,26.6,25
India,2019,42.5,28.9,21
India,2019,41.5,30.1,25
India,2019,36.9,27.7,34
India,2019,35.6,25.3,43
India,2019,37.4,26.3,37
India,2019,39.5,26.5,29
India,2019,37.9,27.1,36
India,2019,38.5,28.2,38
India,2019,40.0,27.8,30
India,2019,39.9,27.1,27
India,2019,41.7,26.4,24
India,2019,43.0,28.6,22
India,2019,43.1,30.3,21
India,2019,44.2,30.7,20
India,2019,43.9,30.1,22
India,2019,43.9,31.7,22
India,2019,45.1,32.5,19
India,2019,44.7,29.8,17
India,2019,44.5,30.2,21
India,2019,42.5,28.7,21
India,2019,42.9,31.0,18
India,2019,42.0,30.0,18
India,2019,41.3,27.5,20
India,2019,43.0,31.1,19
India,2019,43.9,29.8,16
India,2019,43.1,31.2,18
India,2019,41.8,30.7,20
India,2019,41.2,31.4,24
India,2019,43.0,30.3,19
India,2019,41.7,31.0,19
India,2019,42.5,30.2,20
India,2019,43.3,30.1,19
India,2019,42.7,30.5,19
India,2019,43.4,31.6,18
India,2019,42.6,31.5,20
India,2019,42.3,29.5,19
India,2019,43.6,30.0,21
India,2019,45.0,31.5,19
India,2019,44.4,31.8,23
India,2019,44.6,32.8,20
India,2019,44.3,33.3,23
India,2019,43.9,32.5,21
India,2019,44.3,31.4,20
India,2019,45.4,31.9,18
India,2019,45.8,33.8,17
India,2019,44.2,29.9,22
India,2019,43.4,31.6,31
India,2019,44.4,33.1,26
India,2019,43.9,33.9,28
India,2019,44.5,34.2,26
India,2019,44.4,33.8,27
India,2019,44.2,31.7,28
India,2019,45.0,34.4,26
India,2019,45.4,34.7,24
India,2019,44.8,33.6,30
India,2019,43.1,29.7,37
India,2019,42.3,32.1,34
India,2019,43.1,33.1,30
India,2019,42.8,32.5,32
India,2019,42.0,33.4,34
India,2019,41.1,31.2,36
India,2019,40.8,32.3,38
India,2019,41.3,32.5,36
India,2019,40.6,31.1,39
India,2019,39.6,28.1,40
India,2019,39.9,31.9,37
India,2019,40.2,32.2,37
India,2019,39.1,32.1,41
India,2019,38.6,27.5,49
India,2019,38.7,29.4,52
India,2019,30.9,26.2,82
India,2019,33.4,25.5,76
India,2019,35.0,27.5,68
India,2019,36.0,27.4,65
India,2019,34.8,26.6,69
India,2019,31.7,26.3,78
India,2019,32.1,25.3,85
India,2019,30.4,23.6,81
India,2019,31.7,24.7,83
India,2019,28.5,25.8,88
India,2019,29.6,24.5,82
India,2019,31.5,25.9,74
India,2019,29.3,26.1,78
India,2019,28.6,25.5,81
India,2019,30.5,24.8,83
India,2019,30.9,24.7,80
India,2019,30.2,25.2,81
India,2019,32.3,25.9,72
India,2019,31.1,26.5,74
India,2019,32.3,25.9,70
India,2019,32.7,26.5,65
India,2019,33.4,27.3,64
India,2019,33.9,26.7,59
India,2019,34.8,27.6,55
India,2019,35.5,26.9,54
India,2019,35.9,27.9,61
India,2019,32.9,27.1,76
India,2019,32.1,26.2,80
India,2019,34.4,24.9,76
India,2019,33.1,26.7,70
India,2019,35.9,27.1,65
India,2019,36.1,28.2,61
India,2019,33.1,25.7,72
India,2019,27.5,24.6,89
India,2019,26.9,24.3,90
India,2019,26.5,24.2,90
India,2019,25.8,23.8,91
India,2019,25.3,23.6,91
India,2019,29.4,23.5,86
India,2019,29.8,24.0,84
India,2019,29.7,24.8,87
India,2019,28.5,24.1,87
India,2019,30.1,24.5,81
India,2019,31.5,24.9,79
India,2019,29.7,25.2,84
India,2019,27.5,24.9,88
India,2019,25.8,24.0,90
India,2019,30.4,23.9,86
India,2019,31.5,24.3,80
India,2019,31.6,25.2,74
India,2019,30.8,25.5,80
India,2019,26.5,24.7,91
India,2019,27.9,24.7,90
India,2019,31.5,24.2,83
India,2019,32.0,24.7,77
India,2019,32.0,24.8,76
India,2019,31.7,25.0,78
India,2019,30.0,24.8,83
India,2019,29.4,25.1,86
India,2019,30.3,24.9,84
India,2019,30.0,25.3,86
India,2019,29.6,24.7,85
India,2019,26.5,24.5,90
India,2019,25.0,23.7,92
India,2019,25.3,23.6,91
India,2019,28.6,23.3,86
India,2019,29.7,23.7,87
India,2019,31.1,24.8,84
India,2019,30.0,24.9,85
India,2019,29.8,25.1,88
India,2019,31.1,24.4,87
India,2019,30.2,24.5,87
India,2019,28.1,24.4,90
India,2019,29.1,24.5,91
India,2019,30.2,24.1,88
India,2019,29.6,24.8,90
India,2019,30.0,24.5,86
India,2019,30.0,24.6,88
India,2019,30.9,24.6,85
India,2019,31.0,24.9,82
India,2019,29.1,24.8,85
India,2019,27.7,24.1,90
India,2019,29.7,23.7,84
India,2019,30.9,24.0,83
India,2019,30.4,24.1,83
India,2019,30.0,24.4,88
India,2019,30.7,24.4,88
India,2019,29.5,24.2,90
India,2019,29.9,24.0,89
India,2019,30.2,23.3,88
India,2019,29.5,23.3,89
India,2019,30.4,23.6,88
India,2019,30.4,24.2,89
India,2019,29.1,24.6,89
India,2019,27.9,23.8,91
India,2019,30.1,24.2,86
India,2019,30.5,24.2,80
India,2019,27.9,24.0,89
India,2019,29.8,24.2,86
India,2019,30.6,23.8,86
India,2019,31.2,24.0,85
India,2019,30.6,23.9,81
India,2019,31.0,23.0,82
India,2019,30.7,22.6,82
India,2019,31.5,22.9,77
India,2019,31.2,22.9,79
India,2019,30.9,22.8,82
India,2019,31.4,23.4,77
India,2019,30.3,22.3,82
India,2019,31.7,23.0,78
India,2019,31.6,22.2,74
India,2019,31.2,22.8,76
India,2019,31.9,22.9,72
India,2019,32.8,21.8,64
India,2019,32.4,20.5,64
India,2019,31.8,21.0,67
India,2019,32.1,21.1,65
India,2019,27.5,22.9,86
India,2019,29.2,22.7,84
India,2019,27.4,23.1,86
India,2019,28.5,22.7,85
India,2019,30.2,22.5,84
India,2019,30.2,22.3,78
India,2019,30.1,22.8,74
India,2019,27.3,23.2,81
India,2019,29.0,22.9,84
India,2019,29.6,22.8,87
India,2019,30.1,22.6,83
India,2019,31.0,22.6,83
India,2019,31.1,22.5,86
India,2019,29.6,22.6,87
India,2019,27.7,22.9,90
India,2019,28.9,22.4,84
India,2019,31.2,21.2,76
India,2019,31.5,21.6,72
India,2019,31.3,22.3,73
India,2019,30.1,21.4,79
India,2019,30.8,22.5,75
India,2019,30.8,22.0,76
India,2019,31.6,21.8,67
India,2019,30.8,20.1,69
India,2019,31.0,20.5,70
India,2019,30.8,19.6,68
India,2019,30.3,18.5,64
India,2019,29.6,17.1,63
India,2019,29.6,18.0,65
India,2019,30.2,18.5,69
India,2019,30.9,19.0,65
India,2019,30.7,18.4,62
India,2019,30.4,17.4,63
India,2019,30.4,17.6,65
India,2019,30.1,18.2,64
India,2019,29.9,17.6,68
India,2019,30.0,17.6,65
India,2019,29.9,17.4,65
India,2019,29.9,16.8,69
India,2019,30.2,16.9,68
India,2019,30.1,17.8,69
India,2019,30.1,18.4,70
India,2019,30.1,18.9,70
India,2019,29.9,18.7,71
India,2019,30.1,18.3,70
India,2019,29.8,18.6,69
India,2019,29.0,18.4,71
India,2019,29.4,18.0,64
India,2019,28.1,17.8,57
India,2019,27.6,15.3,54
India,2019,27.4,15.4,61
India,2019,27.9,15.6,65
India,2019,28.2,15.5,66
India,2019,28.2,15.0,67
India,2019,28.6,15.9,68
India,2019,29.5,16.9,62
India,2019,28.5,19.7,69
India,2019,27.7,19.5,71
India,2019,27.8,19.9,78
India,2019,26.2,19.0,77
India,2019,27.4,17.3,72
India,2019,27.1,16.1,70
India,2019,27.9,16.3,69
India,2019,28.1,16.7,67
India,2019,28.8,16.4,66
India,2019,29.0,19.1,61
India,2019,27.8,20.0,61
India,2019,29.0,18.3,63
India,2019,29.2,18.6,65
India,2019,24.1,19.7,86
India,2019,24.2,13.8,53
India,2019,23.2,10.9,47
India,2019,23.4,9.2,53
India,2019,23.4,11.8,54
India,2019,23.9,16.0,72
India,2020,25.8,15.6,79
India,2020,23.3,16.4,87
India,2020,25.0,17.1,83
India,2020,24.7,16.5,80
India,2020,24.1,14.6,65
India,2020,25.1,12.6,67
India,2020,24.9,14.6,68
India,2020,23.2,18.5,90
India,2020,25.0,17.4,76
India,2020,22.8,12.7,65
India,2020,23.7,10.2,66
India,2020,25.1,11.1,68
India,2020,27.3,10.3,57
India,2020,28.5,13.1,63
India,2020,30.2,15.7,63
India,2020,28.6,17.4,62
India,2020,27.2,18.2,70
India,2020,27.0,18.0,77
India,2020,26.6,18.2,75
India,2020,26.9,15.4,66
India,2020,29.3,16.0,72
India,2020,29.9,18.2,71
India,2020,28.6,19.4,71
India,2020,28.8,17.8,59
India,2020,29.8,16.7,63
India,2020,29.7,16.7,56
India,2020,31.8,15.7,53
India,2020,31.5,20.6,48
India,2020,28.3,18.8,55
India,2020,27.6,17.3,56
India,2020,27.2,15.0,49
India,2020,24.0,16.9,60
India,2020,26.6,15.5,57
India,2020,28.1,17.7,63
India,2020,30.2,18.5,67
India,2020,27.6,18.8,74
India,2020,27.7,18.9,77
India,2020,25.2,17.2,80
India,2020,24.8,17.1,75
India,2020,25.5,14.7,68
India,2020,26.5,14.4,65
India,2020,28.9,15.4,60
India,2020,29.6,16.6,58
India,2020,30.9,16.4,56
India,2020,32.0,16.1,53
India,2020,31.5,16.8,50
India,2020,32.0,16.7,46
India,2020,32.1,17.5,36
India,2020,32.2,16.4,34
India,2020,33.2,15.2,38
India,2020,34.0,18.1,47
India,2020,33.0,22.1,52
India,2020,32.8,20.9,51
India,2020,33.9,21.1,46
India,2020,33.4,21.2,51
India,2020,30.7,20.4,51
India,2020,31.0,18.1,40
India,2020,31.7,16.9,40
India,2020,33.0,18.1,41
India,2020,33.5,19.0,39
India,2020,33.8,20.0,45
India,2020,33.3,21.2,47
India,2020,35.0,22.0,43
India,2020,34.2,19.8,35
India,2020,32.5,19.0,36
India,2020,33.5,21.0,53
India,2020,32.9,20.2,47
India,2020,32.3,21.7,52
India,2020,32.4,22.9,57
India,2020,33.0,22.9,64
India,2020,33.0,22.7,57
India,2020,33.8,23.5,48
India,2020,33.6,22.5,61
India,2020,31.6,21.6,69
India,2020,33.8,21.6,51
India,2020,34.0,21.6,47
India,2020,35.3,23.0,56
India,2020,32.8,22.3,63
India,2020,35.7,21.9,55
India,2020,35.5,20.8,54
India,2020,34.4,22.1,45
India,2020,35.4,19.9,38
India,2020,36.1,21.3,40
India,2020,36.7,23.6,43
India,2020,36.4,24.8,45
India,2020,36.3,24.1,49
India,2020,37.5,25.0,47
India,2020,36.0,25.2,54
India,2020,37.1,25.0,52
India,2020,36.3,23.4,51
India,2020,38.1,24.9,47
India,2020,37.5,24.7,43
India,2020,38.4,22.1,39
India,2020,37.0,26.8,36
India,2020,37.3,25.9,44
India,2020,36.4,24.3,49
India,2020,37.6,25.2,44
India,2020,38.0,25.0,42
India,2020,38.5,25.2,35
India,2020,38.8,23.2,28
India,2020,37.5,24.1,42
India,2020,38.3,25.6,33
India,2020,39.9,25.1,28
India,2020,39.3,26.1,28
India,2020,39.7,26.4,29
India,2020,39.8,27.7,31
India,2020,40.4,27.4,29
India,2020,41.3,27.7,26
India,2020,40.9,27.1,27
India,2020,37.1,27.9,37
India,2020,39.2,26.4,37
India,2020,40.9,27.7,29
India,2020,40.0,26.4,28
India,2020,41.4,28.5,30
India,2020,40.4,27.8,27
India,2020,40.8,29.4,26
India,2020,40.1,26.7,24
India,2020,39.3,28.5,36
India,2020,37.9,25.8,50
India,2020,39.7,25.3,41
India,2020,39.5,26.6,32
India,2020,40.8,27.6,35
India,2020,42.1,29.4,24
India,2020,42.9,27.7,22
India,2020,42.2,27.7,21
India,2020,41.0,28.5,26
India,2020,39.8,29.9,32
India,2020,40.2,27.3,42
India,2020,40.7,29.9,37
India,2020,41.5,28.8,34
India,2020,40.9,26.2,39
India,2020,40.2,26.2,35
India,2020,40.8,28.7,33
India,2020,40.3,29.0,39
India,2020,41.2,29.6,38
India,2020,41.2,31.1,36
India,2020,41.1,30.2,36
India,2020,41.1,28.1,40
India,2020,41.7,30.4,36
India,2020,41.7,29.1,32
India,2020,43.3,27.7,19
India,2020,43.2,26.3,14
India,2020,44.2,28.3,17
India,2020,45.4,30.3,17
India,2020,44.6,32.4,18
India,2020,45.2,30.9,19
India,2020,44.8,32.0,22
India,2020,44.0,31.1,20
India,2020,44.1,31.1,23
India,2020,43.0,31.6,25
India,2020,40.8,32.8,28
India,2020,40.3,31.5,39
India,2020,34.5,27.9,49
India,2020,34.2,25.0,59
India,2020,31.3,25.5,77
India,2020,34.6,25.1,63
India,2020,35.7,24.7,58
India,2020,34.9,26.3,60
India,2020,36.7,26.8,55
India,2020,38.0,27.8,49
India,2020,38.6,28.1,55
India,2020,37.3,26.2,62
India,2020,36.9,25.6,72
India,2020,33.3,24.8,80
India,2020,32.2,25.2,81
India,2020,33.2,25.6,82
India,2020,31.4,26.2,87
India,2020,31.4,25.4,81
India,2020,29.3,25.8,82
India,2020,31.5,25.8,72
India,2020,32.1,26.4,73
India,2020,33.7,26.6,68
India,2020,33.8,27.6,63
India,2020,32.0,25.9,79
India,2020,32.4,24.8,80
India,2020,33.5,25.1,78
India,2020,33.6,25.0,79
India,2020,34.3,26.4,77
India,2020,33.4,26.1,77
India,2020,31.6,25.3,80
India,2020,32.5,25.5,75
India,2020,32.6,26.4,73
India,2020,34.7,24.1,71
India,2020,34.2,25.9,74
India,2020,32.8,26.5,80
India,2020,29.9,25.5,85
India,2020,31.8,25.3,83
India,2020,27.9,24.8,89
India,2020,32.4,24.9,76
India,2020,33.3,25.2,77
India,2020,31.6,25.5,83
India,2020,31.9,25.5,80
India,2020,31.7,25.5,76
India,2020,33.3,26.1,73
India,2020,31.7,25.1,80
India,2020,30.6,25.4,86
India,2020,28.9,24.5,90
India,2020,30.6,24.4,86
India,2020,33.0,24.8,76
India,2020,33.3,25.1,75
India,2020,31.7,25.6,84
India,2020,31.4,25.1,85
India,2020,32.1,25.1,85
India,2020,32.3,25.1,85
India,2020,30.0,24.6,90
India,2020,30.9,24.2,85
India,2020,30.0,24.4,84
India,2020,32.4,24.1,81
India,2020,33.6,25.3,81
India,2020,32.6,25.6,83
India,2020,31.0,24.3,85
India,2020,32.6,25.1,84
India,2020,33.2,26.1,80
India,2020,32.1,25.7,82
India,2020,32.3,25.7,86
India,2020,28.0,25.5,92
India,2020,30.6,25.0,84
India,2020,30.1,24.6,85
India,2020,31.2,24.6,82
India,2020,32.4,25.7,77
India,2020,29.4,25.8,83
India,2020,26.5,24.9,91
India,2020,28.4,24.6,89
India,2020,29.2,24.5,85
India,2020,29.1,25.3,83
India,2020,27.5,24.1,90
India,2020,27.2,23.6,90
India,2020,28.4,23.5,87
India,2020,26.8,24.1,91
India,2020,26.8,24.0,90
India,2020,28.8,24.3,87
India,2020,28.2,24.3,89
India,2020,28.9,24.2,86
India,2020,28.3,24.4,87
India,2020,28.7,24.1,85
India,2020,31.1,24.4,82
India,2020,31.9,24.1,78
India,2020,31.7,24.2,76
India,2020,29.4,24.8,81
India,2020,28.1,24.6,87
India,2020,24.9,23.9,92
India,2020,27.5,23.8,87
India,2020,31.2,23.5,79
India,2020,32.2,24.2,77
India,2020,31.9,24.1,78
India,2020,30.0,25.0,81
India,2020,31.9,24.6,81
India,2020,33.0,25.0,81
India,2020,31.6,24.4,88
India,2020,32.3,24.8,86
India,2020,31.4,24.4,85
India,2020,31.4,24.9,84
India,2020,32.7,25.0,85
India,2020,29.4,25.3,88
India,2020,30.8,24.5,90
India,2020,31.3,24.1,86
India,2020,30.5,25.0,88
India,2020,32.3,24.1,85
India,2020,31.6,24.3,87
India,2020,31.4,24.5,88
India,2020,32.0,24.5,86
India,2020,31.0,24.8,89
India,2020,32.1,25.1,87
India,2020,31.7,24.4,87
India,2020,30.8,24.8,89
India,2020,29.4,24.3,92
India,2020,30.3,24.6,86
India,2020,30.8,24.8,85
India,2020,31.4,25.0,86
India,2020,31.2,24.2,86
India,2020,30.6,24.1,85
India,2020,31.8,23.9,80
India,2020,31.3,24.0,84
India,2020,32.3,23.6,78
India,2020,31.9,25.0,74
India,2020,33.8,23.7,70
India,2020,33.9,21.5,66
India,2020,34.0,22.1,66
India,2020,33.4,22.2,64
India,2020,32.1,24.2,64
India,2020,28.8,23.8,83
India,2020,30.0,23.0,87
India,2020,30.8,24.1,89
India,2020,30.4,24.1,88
India,2020,29.2,24.6,90
India,2020,31.7,23.8,86
India,2020,31.9,24.8,79
India,2020,30.0,24.7,81
India,2020,29.5,23.9,88
India,2020,29.9,24.5,89
India,2020,30.9,23.6,89
India,2020,31.2,24.0,85
India,2020,31.4,23.7,83
India,2020,31.9,23.4,79
India,2020,32.2,22.7,76
India,2020,32.5,22.0,68
India,2020,32.4,20.2,67
India,2020,32.0,21.2,71
India,2020,30.9,21.6,75
India,2020,30.9,22.2,75
India,2020,30.8,21.4,75
India,2020,30.7,19.6,70
India,2020,30.7,19.1,68
India,2020,31.3,19.4,69
India,2020,31.2,20.3,61
India,2020,31.5,18.4,63
India,2020,31.6,19.3,59
India,2020,31.6,18.9,52
India,2020,30.7,15.9,49
India,2020,30.5,15.2,59
India,2020,30.4,15.3,57
India,2020,30.1,17.0,50
India,2020,29.8,15.0,53
India,2020,29.2,14.5,56
India,2020,28.4,14.4,55
India,2020,29.3,15.5,54
India,2020,30.1,19.2,67
India,2020,32.0,21.1,63
India,2020,32.5,20.7,55
India,2020,32.6,19.9,54
India,2020,32.7,19.7,55
India,2020,32.2,20.8,59
India,2020,32.8,21.5,55
India,2020,32.0,21.5,61
India,2020,31.3,22.9,71
India,2020,29.4,21.9,70
India,2020,29.2,18.0,48
India,2020,29.4,16.1,55
India,2020,29.3,15.6,60
India,2020,29.0,15.4,57
India,2020,29.1,18.0,58
India,2020,26.6,20.4,61
India,2020,28.4,19.1,56
India,2020,30.0,19.1,56
India,2020,30.7,19.0,56
India,2020,30.1,18.5,58
India,2020,30.1,16.0,58
India,2020,30.2,14.8,53
India,2020,29.9,15.1,56
India,2020,29.7,14.3,54
India,2020,29.8,14.8,59
India,2020,30.0,14.4,61
India,2020,30.1,14.5,60
India,2020,29.5,14.3,57
India,2020,29.6,15.8,59
India,2020,29.9,16.5,57
India,2020,29.3,18.2,56
India,2020,26.9,20.3,63
India,2020,26.3,20.2,68
India,2020,29.1,18.7,66
India,2020,29.8,20.2,66
India,2020,28.6,18.7,68
India,2020,28.0,18.0,66
India,2020,27.2,16.3,55
India,2020,27.2,12.9,47
India,2020,27.1,12.2,47
India,2020,27.4,11.3,52
India,2020,27.3,10.8,55
India,2020,27.8,13.1,55
India,2020,27.8,12.9,51
India,2020,27.8,13.1,52
India,2020,28.8,13.1,57
India,2020,29.0,14.4,57
India,2020,28.9,16.0,58
India,2020,29.3,15.5,59
India,2020,28.8,14.9,59
